w_MO,w_MDF,w_MSCM,f1_RMSE,f2_DIR,f3_Lip95
0.8823011251448348,0.0562422591392377,0.0614566157159274,118.43764793601378,0.0110541052866476,56728.439258590726
0.8408406333618703,0.1196003321690169,0.0395590344691126,118.1364679037542,0.0175430311970024,56405.65348900212
0.8537846138520114,0.1462153861479886,0.0,118.03336791914556,0.0189593291793458,56389.131469798216
0.595245093074747,0.3612495541473465,0.0435053527779064,117.18798395729208,0.0456928796423514,55126.44848056963
0.661831859438722,0.3371936332433867,0.0009745073178913,117.26976337214896,0.0411167491395713,55403.44445553405
0.7318490398053289,0.2665248839000895,0.0016260762945815,117.52788183433888,0.0330006253783801,55842.39382337321
0.8496619157770541,0.1376558714511941,0.0126822127717517,118.0635757298612,0.018502580277934,56449.78851516519
0.6389390236367914,0.3263972460697659,0.0346637302934427,117.30249108578248,0.0413133403336578,55306.1983156071
0.6665112389176614,0.3334147294674721,7.40316148664276e-05,117.28326514508294,0.040644021044965,55423.95660811158
0.6993235059336612,0.3006764940663387,0.0,117.40029970331577,0.0368726666389175,55629.50816522914
0.8982990676727882,0.0740216888416145,0.0276792434855972,118.35601084771832,0.0116948821719012,56782.55904320806
0.7779566784351235,0.2220433215648765,0.0,117.70593220009437,0.0277812424403428,56126.93733880992
0.8908051170882543,0.1091948829117457,0.0,118.20481326517373,0.0146326118201444,56657.1868410915
0.8278303334608856,0.1721696665391143,0.0,117.91769544695552,0.0219849720699086,56150.22679407569
0.6619868257735512,0.3017772273319254,0.0362359468945233,117.3895037820185,0.0385465138357569,55569.12966043452
0.8263267077623171,0.168632713887034,0.005040578350649,117.92970552564304,0.0217885280650321,56125.15698728623
0.8806107963984199,0.1181629346702134,0.0012262689313666,118.16157473465624,0.0157343922783613,56627.00183917758
0.8701929591239905,0.0370729086795603,0.092734132196449,118.54383024762124,0.0101411424590618,56747.47352646503
0.8122595498953595,0.1865542469612985,0.0011862031433421,117.85436466771696,0.0237098340504111,56098.14644500381
0.6955025379118226,0.2486665696015932,0.0558308924865842,117.59224398200192,0.0332515203746236,55703.59330166838
0.7394501822181601,0.26054981778184,0.0,117.5519328864893,0.0322404927909438,55924.91955426682
0.586581834932563,0.3746822940998498,0.038735870967587,117.1432517755712,0.0470288377108824,55085.11562833938
0.6413033830922383,0.2678084614380722,0.0908881554696895,117.54449782227852,0.0369636164269098,55556.71325830311
0.7028880810615388,0.2971119189384612,0.0,117.4134034747181,0.0364617819129365,55621.10784382305
0.7529653069187118,0.2348819671753545,0.0121527259059336,117.64735824652492,0.0297887254532115,55972.94511854292
0.8712645177375986,0.1287354822624014,0.0,118.11337508979533,0.0169180082556545,56496.64821531317
0.9005104777521147,0.0852068902752419,0.0142826319726434,118.30892589773777,0.0124334732749189,56725.22888900539
0.9166715962552912,0.0486926017720542,0.0346358019726546,118.4783706458989,0.0090170530043938,56915.52113423197
0.827951008682859,0.1288695660843465,0.0431794252327945,118.09366969052978,0.0187814462296297,56325.38784070172
0.7906351350333544,0.2088276464080679,0.0005372185585775,117.7603376044278,0.0262705576838351,56112.031836844304
0.916836075493852,0.0692158384831004,0.0139480860230475,118.38724851728828,0.01054267484036,56833.69329152364
0.9508583266152488,0.0491416733847512,0.0,118.49898304407051,0.0075862873491313,57071.67249920029
0.8971615007138253,0.100808539299027,0.0020299599871476,118.24297828827038,0.0137375286022545,56591.55251204221
0.7234127674380453,0.2765872325619546,0.0,117.49024470079958,0.0340936282068191,55766.19049584865
0.7927267886036452,0.2065534315756914,0.0007197798206634,117.76973624584912,0.0260142784398204,56136.27105810141
0.8230796940316173,0.1769203059683827,0.0,117.89692770551326,0.0225380944061553,56086.77451509788
0.6641696900847275,0.3358303099152726,0.0,117.27490458174714,0.0409185054341321,55429.94150503542
0.6316241930531826,0.3214625581582551,0.0469132487885622,117.3226268995076,0.0412688232605504,55367.5546712565
0.6780683364315044,0.1872724672419909,0.1346591963265047,117.91395063254213,0.0295059778830864,55831.15034043376
0.5957833164149727,0.4016933817751679,0.0025233018098594,117.05801777995708,0.0485755216211746,55115.82957434125
